"interview__key","sdd_hhid","plotnum","plotname","plotid_nps4","ag3a_72a","ag3a_72b_1","ag3a_72b_2","ag3a_72b_3","ag3a_72b_4","ag3a_72b_5","ag3a_72b_6","ag3a_72b_7","ag3a_72b_8","ag3a_72b_9","ag3a_72b_10","ag3a_72c_1","ag3a_72c_2","ag3a_72c_3","ag3a_72c_4","ag3a_72c_5","ag3a_72c_6","ag3a_72c_7","ag3a_72c_8","ag3a_72c_9","ag3a_72c_10","ag3a_72d_1","ag3a_72d_2","ag3a_72d_3","ag3a_72d_4","ag3a_72d_5","ag3a_72d_6","ag3a_72d_7","ag3a_72d_8","ag3a_72d_9","ag3a_72d_10","ag3a_72e","ag3a_72f_1","ag3a_72f_2","ag3a_72f_3","ag3a_72f_4","ag3a_72f_5","ag3a_72f_6","ag3a_72f_7","ag3a_72f_8","ag3a_72f_9","ag3a_72f_10","ag3a_72g_1","ag3a_72g_2","ag3a_72g_3","ag3a_72g_4","ag3a_72g_5","ag3a_72g_6","ag3a_72g_7","ag3a_72g_8","ag3a_72g_9","ag3a_72g_10","ag3a_72h_1","ag3a_72h_2","ag3a_72h_3","ag3a_72h_4","ag3a_72h_5","ag3a_72h_6","ag3a_72h_7","ag3a_72h_8","ag3a_72h_9","ag3a_72h_10","ag3a_72i","ag3a_72j_1","ag3a_72j_2","ag3a_72j_3","ag3a_72j_4","ag3a_72j_5","ag3a_72j_6","ag3a_72j_7","ag3a_72j_8","ag3a_72j_9","ag3a_72j_10","ag3a_72k_1","ag3a_72k_2","ag3a_72k_3","ag3a_72k_4","ag3a_72k_5","ag3a_72k_6","ag3a_72k_7","ag3a_72k_8","ag3a_72k_9","ag3a_72k_10","ag3a_72l_1","ag3a_72l_2","ag3a_72l_3","ag3a_72l_4","ag3a_72l_5","ag3a_72l_6","ag3a_72l_7","ag3a_72l_8","ag3a_72l_9","ag3a_72l_10"
"18-25-55-05","0654-004-001",1,"**CONFIDENTIAL**","M1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18-25-55-05","0654-004-001",2,"**CONFIDENTIAL**",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,1,2,,,,,,,,,,18,,,,,,,,,,1,,,,,,,,,
"43-17-73-10","0655-001-001",1,"**CONFIDENTIAL**","M1",1,1,2,3,,,,,,,,15,12,6,,,,,,,,5,5,4,,,,,,,,1,1,2,,,,,,,,,12,12,,,,,,,,,5,5,,,,,,,,,1,1,2,3,,,,,,,,6,6,4,,,,,,,,4,4,4,,,,,,,
"43-17-73-10","0655-001-001",2,"**CONFIDENTIAL**","M2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45-08-66-74","0657-001-001",1,"**CONFIDENTIAL**","M1",1,2,4,,,,,,,,,30,30,,,,,,,,,4,4,,,,,,,,,1,2,4,,,,,,,,,14,14,,,,,,,,,4,4,,,,,,,,,1,1,2,4,,,,,,,,7,7,7,,,,,,,,4,4,4,,,,,,,
"45-08-66-74","0657-001-001",2,"**CONFIDENTIAL**","M2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"80-11-06-01","0658-001-001",1,"**CONFIDENTIAL**","M1",1,1,4,5,,,,,,,,12,8,4,,,,,,,,4,4,3,,,,,,,,1,1,4,5,,,,,,,,4,4,2,,,,,,,,4,4,3,,,,,,,,1,1,4,5,,,,,,,,6,5,2,,,,,,,,3,4,3,,,,,,,
"26-98-49-23","0658-001-002",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"55-09-04-44","0658-001-003",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-56-07-13","0661-002-001",1,"**CONFIDENTIAL**","M1",1,1,2,,,,,,,,,18,18,,,,,,,,,3,3,,,,,,,,,1,1,2,,,,,,,,,12,12,,,,,,,,,3,3,,,,,,,,,1,1,2,,,,,,,,,21,18,,,,,,,,,3,3,,,,,,,,
"08-56-07-13","0661-002-001",2,"**CONFIDENTIAL**","M2",1,1,2,,,,,,,,,6,6,,,,,,,,,3,3,,,,,,,,,1,1,2,,,,,,,,,5,3,,,,,,,,,3,2,,,,,,,,,1,1,2,,,,,,,,,2,3,,,,,,,,,3,3,,,,,,,,
"08-56-07-13","0661-002-001",3,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-56-07-13","0661-002-001",4,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-15-35-70","0662-001-001",1,"**CONFIDENTIAL**","M1",1,1,2,,,,,,,,,18,3,,,,,,,,,4,4,,,,,,,,,1,1,2,,,,,,,,,4,2,,,,,,,,,4,4,,,,,,,,,1,1,2,,,,,,,,,5,2,,,,,,,,,4,5,,,,,,,,
"28-98-23-75","0662-002-001",1,"**CONFIDENTIAL**","M1",1,1,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,1,1,,,,,,,,,,2,,,,,,,,,,4,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,
"28-98-23-75","0662-002-001",2,"**CONFIDENTIAL**","M2",1,1,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,1,1,,,,,,,,,,2,,,,,,,,,,4,,,,,,,,,,1,1,,,,,,,,,,2,,,,,,,,,,4,,,,,,,,,
"10-37-19-93","0662-002-002",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-37-19-93","0662-002-002",2,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-94-37-74","0663-001-001",1,"**CONFIDENTIAL**","M1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-94-37-74","0663-001-001",2,"**CONFIDENTIAL**","M2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"74-94-37-74","0663-001-001",3,"**CONFIDENTIAL**","M3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-20-63-52","0663-001-002",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-20-63-52","0663-001-002",2,"**CONFIDENTIAL**",,1,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,
"69-75-97-36","0663-003-001",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-74-76","0664-001-001",1,"**CONFIDENTIAL**","M1",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,,,,,,,,4,3,2,,,,,,,,2,2,1,,,,,,,,1,2,3,,,,,,,,,8,5,,,,,,,,,1,1,,,,,,,,
"05-21-74-76","0664-001-001",2,"**CONFIDENTIAL**","M2",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,,,,,,,,4,4,2,,,,,,,,2,2,1,,,,,,,,1,2,3,,,,,,,,,6,4,,,,,,,,,1,1,,,,,,,,
"05-21-74-76","0664-001-001",3,"**CONFIDENTIAL**","M3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-74-76","0664-001-001",4,"**CONFIDENTIAL**","M4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-21-74-76","0664-001-001",5,"**CONFIDENTIAL**",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,,,,,,,,,6,3,,,,,,,,,1,1,,,,,,,,
"05-21-74-76","0664-001-001",6,"**CONFIDENTIAL**",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,,,,,,,,,2,3,,,,,,,,,3,2,,,,,,,,,1,2,3,,,,,,,,,6,4,,,,,,,,,1,1,,,,,,,,
"59-72-44-58","0665-001-001",1,"**CONFIDENTIAL**",,1,1,2,,,,,,,,,14,14,,,,,,,,,4,5,,,,,,,,,1,1,2,,,,,,,,,6,6,,,,,,,,,6,6,,,,,,,,,1,1,2,,,,,,,,,6,6,,,,,,,,,6,6,,,,,,,,
"59-72-44-58","0665-001-001",2,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-47-56-63","0666-001-001",1,"**CONFIDENTIAL**","M1",1,1,2,3,,,,,,,,35,35,25,,,,,,,,7,7,7,,,,,,,,1,1,2,3,,,,,,,,14,14,14,,,,,,,,7,7,7,,,,,,,,1,1,2,3,,,,,,,,7,7,7,,,,,,,,6,6,6,,,,,,,
"99-47-56-63","0666-001-001",2,"**CONFIDENTIAL**","M2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99-47-56-63","0666-001-001",3,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-31-48-21","0666-003-001",1,"**CONFIDENTIAL**","M1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-31-48-21","0666-003-001",2,"**CONFIDENTIAL**","M2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-31-48-21","0666-003-001",3,"**CONFIDENTIAL**","M3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-55-31-90","0667-001-001",1,"**CONFIDENTIAL**","M1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-55-31-90","0667-001-001",2,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"96-55-31-90","0667-001-001",3,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20-29-28-71","0668-001-001",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"56-93-51-26","0668-001-002",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"67-65-05-37","0668-002-001",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-81-55-22","0669-001-001",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-81-55-22","0669-001-001",2,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"76-81-55-22","0669-001-001",3,"**CONFIDENTIAL**",,1,1,,,,,,,,,,8,,,,,,,,,,10,,,,,,,,,,1,1,2,,,,,,,,,9,1,,,,,,,,,10,10,,,,,,,,,1,1,,,,,,,,,,13,,,,,,,,,,10,,,,,,,,,
"76-81-55-22","0669-001-001",4,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01-21-40-66","0671-001-001",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-38-25-42","0672-001-001",1,"**CONFIDENTIAL**",,1,1,2,,,,,,,,,6,6,,,,,,,,,3,3,,,,,,,,,1,1,2,,,,,,,,,7,7,,,,,,,,,3,3,,,,,,,,,1,1,2,,,,,,,,,1,1,,,,,,,,,3,3,,,,,,,,
"31-38-25-42","0672-001-001",2,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28-61-27-79","0674-001-001",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-50-67-22","0675-001-001",1,"**CONFIDENTIAL**","M1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-50-67-22","0675-001-001",2,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31-50-67-22","0675-001-001",3,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22-28-71-98","0675-001-004",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-42-77-74","0676-001-001",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36-42-77-74","0676-001-001",2,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-23-90-01","0677-001-001",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19-05-54-21","0678-001-001",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"06-03-24-91","0678-001-002",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-82-24-71","0679-001-001",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"90-00-57-86","0681-001-002",1,"**CONFIDENTIAL**","M1",1,2,,,,,,,,,,18,,,,,,,,,,5,,,,,,,,,,1,2,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,1,2,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,
"53-66-73-80","0682-001-002",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-66-73-80","0682-001-002",2,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"57-93-70-27","0683-001-001",1,"**CONFIDENTIAL**","M1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"68-79-28-80","0683-001-009",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"81-82-35-91","0683-002-002",1,"**CONFIDENTIAL**","M1",1,2,,,,,,,,,,14,,,,,,,,,,5,,,,,,,,,,1,2,,,,,,,,,,21,,,,,,,,,,5,,,,,,,,,,1,2,,,,,,,,,,7,,,,,,,,,,4,,,,,,,,,
"10-61-49-52","0684-001-002",1,"**CONFIDENTIAL**",,1,1,2,,,,,,,,,6,6,,,,,,,,,5,5,,,,,,,,,1,2,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,1,1,2,,,,,,,,,1,5,,,,,,,,,2,2,,,,,,,,
"34-20-14-19","0684-001-004",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"61-41-06-82","0684-005-001",1,"**CONFIDENTIAL**",,1,1,2,3,4,,,,,,,40,60,30,30,,,,,,,5,5,5,5,,,,,,,1,1,2,3,4,,,,,,,30,30,14,14,,,,,,,5,5,5,5,,,,,,,1,1,2,3,4,,,,,,,14,14,7,7,,,,,,,5,5,3,3,,,,,,
"62-07-47-27","0684-005-002",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-48-68-26","0685-001-001",1,"**CONFIDENTIAL**","M1",1,1,2,,,,,,,,,6,8,,,,,,,,,4,4,,,,,,,,,1,1,2,,,,,,,,,2,5,,,,,,,,,4,4,,,,,,,,,1,1,2,,,,,,,,,1,3,,,,,,,,,3,4,,,,,,,,
"70-12-37-49","0686-001-001",2,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"92-90-26-11","0687-001-001",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-98-45-79","0687-001-004",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"98-48-13-81","0687-006-001",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-78-48-50","0687-006-002",1,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-78-48-50","0687-006-002",2,"**CONFIDENTIAL**",,1,1,,,,,,,,,,14,,,,,,,,,,6,,,,,,,,,,1,1,2,,,,,,,,,21,3,,,,,,,,,6,6,,,,,,,,,1,1,,,,,,,,,,14,,,,,,,,,,6,,,,,,,,,
"56-57-53-73","0688-001-001",1,"**CONFIDENTIAL**","M1",1,2,,,,,,,,,,11,,,,,,,,,,4,,,,,,,,,,1,2,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,1,2,,,,,,,,,,16,,,,,,,,,,2,,,,,,,,,
"23-06-93-51","0689-001-001",1,"**CONFIDENTIAL**","M1",1,1,2,3,5,6,,,,,,6,6,4,3,3,,,,,,4,4,4,4,4,,,,,,1,1,2,3,5,6,,,,,,3,2,2,3,2,,,,,,4,4,3,3,3,,,,,,1,1,2,5,6,,,,,,,3,3,2,2,,,,,,,2,3,3,2,,,,,,
"23-06-93-51","0689-001-001",2,"**CONFIDENTIAL**","M2",1,1,2,,,,,,,,,3,4,,,,,,,,,4,4,,,,,,,,,1,1,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,1,1,2,3,,,,,,,,8,12,7,,,,,,,,1,1,1,,,,,,,
"23-06-93-51","0689-001-001",3,"**CONFIDENTIAL**","M3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"75-21-34-64","0689-001-008",1,"**CONFIDENTIAL**",,1,1,,,,,,,,,,12,,,,,,,,,,4,,,,,,,,,,1,1,2,,,,,,,,,6,6,,,,,,,,,4,4,,,,,,,,,1,1,,,,,,,,,,24,,,,,,,,,,1,,,,,,,,,
"95-06-93-41","0690-001-001",1,"**CONFIDENTIAL**","M1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-15-33-17","0692-002-001",1,"**CONFIDENTIAL**","M1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-15-33-17","0692-002-001",2,"**CONFIDENTIAL**",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27-84-62-21","0694-001-001",1,"**CONFIDENTIAL**","M1",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,7,,,,,,,,6,14,7,,,,,,,,1,1,1,,,,,,,
"91-33-85-80","0695-001-001",1,"**CONFIDENTIAL**","M1",1,1,2,3,4,,,,,,,18,8,18,8,,,,,,,4,6,5,4,,,,,,,1,1,2,3,4,,,,,,,16,7,12,3,,,,,,,6,6,6,6,,,,,,,1,1,2,3,4,,,,,,,18,6,14,5,,,,,,,5,5,5,5,,,,,,
"53-85-16-71","0695-004-001",1,"**CONFIDENTIAL**","M1",1,1,2,4,5,6,,,,,,14,14,8,8,8,,,,,,4,4,4,4,4,,,,,,1,1,2,4,5,6,,,,,,24,20,12,10,10,,,,,,4,4,4,3,3,,,,,,1,1,2,4,5,6,,,,,,18,15,10,8,8,,,,,,4,4,4,3,3,,,,,
"64-88-46-60","0695-004-003",1,"**CONFIDENTIAL**",,1,1,2,,,,,,,,,7,7,,,,,,,,,4,4,,,,,,,,,1,1,2,3,,,,,,,,6,6,1,,,,,,,,2,2,1,,,,,,,,1,1,2,,,,,,,,,14,14,,,,,,,,,6,6,,,,,,,,
"64-88-46-60","0695-004-003",2,"**CONFIDENTIAL**",,1,1,2,,,,,,,,,8,7,,,,,,,,,2,4,,,,,,,,,1,1,2,,,,,,,,,5,5,,,,,,,,,3,3,,,,,,,,,1,1,2,3,,,,,,,,9,9,2,,,,,,,,4,5,4,,,,,,,
"78-20-87-66","0696-001-001",1,"**CONFIDENTIAL**","M1",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-20-87-66","0696-001-001",2,"**CONFIDENTIAL**","M2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"60-53-18-73","0696-002-001",1,"**CONFIDENTIAL**","M1",1,1,2,,,,,,,,,6,12,,,,,,,,,4,4,,,,,,,,,1,1,2,,,,,,,,,7,14,,,,,,,,,4,4,,,,,,,,,1,1,2,,,,,,,,,4,6,,,,,,,,,2,2,,,,,,,,
"96-88-18-26","0696-004-001",1,"**CONFIDENTIAL**",,1,1,2,,,,,,,,,2,3,,,,,,,,,3,4,,,,,,,,,1,2,,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,1,2,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,
