interview__key,interview__id,item_id,obs_id,vil_item_avail,vil_unit_start,vil_loc_unit,vil_loc_unit_os,vil_loc_weight,vil_loc_price,vil_loc_photo,dist_item_avail,dist_unit_start,dist_loc_unit,dist_loc_unit_os,dist_loc_weight,dist_loc_price,dist_loc_photo
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,7,OBSERVATION 2,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,7,OBSERVATION 3,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,8,OBSERVATION 1,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,8,OBSERVATION 2,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,8,OBSERVATION 3,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,9,OBSERVATION 1,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,9,OBSERVATION 2,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,9,OBSERVATION 3,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,10,OBSERVATION 1,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,10,OBSERVATION 2,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,10,OBSERVATION 3,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,11,OBSERVATION 1,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,11,OBSERVATION 2,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,11,OBSERVATION 3,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,12,OBSERVATION 1,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,12,OBSERVATION 2,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,12,OBSERVATION 3,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,13,OBSERVATION 1,NO,,,,,,,YES,YES,Bottle (Chupa),,,4000,** PHOTO **
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,13,OBSERVATION 2,NO,,,,,,,YES,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,13,OBSERVATION 3,NO,,,,,,,YES,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,14,OBSERVATION 1,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,14,OBSERVATION 2,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,14,OBSERVATION 3,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,15,OBSERVATION 1,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,15,OBSERVATION 2,NO,,,,,,,NO,,,,,,
23-50-18-07,67b1bda0005c474e8b1c556ecc9d979b,15,OBSERVATION 3,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,1,OBSERVATION 1,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,1,OBSERVATION 2,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,1,OBSERVATION 3,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,2,OBSERVATION 1,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,2,OBSERVATION 2,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,2,OBSERVATION 3,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,3,OBSERVATION 1,NO,,,,,,,YES,YES,Bucket (sandoline),,4320,5000,** PHOTO **
26-01-35-71,1a89b01a018442de91019f2480210c16,3,OBSERVATION 2,NO,,,,,,,YES,YES,Cane (Kopo),,1330,1500,** PHOTO **
26-01-35-71,1a89b01a018442de91019f2480210c16,3,OBSERVATION 3,NO,,,,,,,YES,YES,Heap (Fungu),,285,500,** PHOTO **
26-01-35-71,1a89b01a018442de91019f2480210c16,4,OBSERVATION 1,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,4,OBSERVATION 2,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,4,OBSERVATION 3,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,5,OBSERVATION 1,NO,,,,,,,YES,YES,Bucket (sandoline),,4180,6000,** PHOTO **
26-01-35-71,1a89b01a018442de91019f2480210c16,5,OBSERVATION 2,NO,,,,,,,YES,YES,Cane (Kopo),,2060,4000,** PHOTO **
26-01-35-71,1a89b01a018442de91019f2480210c16,5,OBSERVATION 3,NO,,,,,,,YES,YES,Cane (Kopo),,1030,2000,** PHOTO **
26-01-35-71,1a89b01a018442de91019f2480210c16,6,OBSERVATION 1,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,6,OBSERVATION 2,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,6,OBSERVATION 3,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,7,OBSERVATION 1,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,7,OBSERVATION 2,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,7,OBSERVATION 3,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,8,OBSERVATION 1,NO,,,,,,,YES,YES,Heap (Fungu),,1050,1000,** PHOTO **
26-01-35-71,1a89b01a018442de91019f2480210c16,8,OBSERVATION 2,NO,,,,,,,YES,NO,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,8,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,9,OBSERVATION 1,NO,,,,,,,YES,YES,Heap (Fungu),,1620,500,** PHOTO **
26-01-35-71,1a89b01a018442de91019f2480210c16,9,OBSERVATION 2,NO,,,,,,,YES,NO,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,9,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,10,OBSERVATION 1,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,10,OBSERVATION 2,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,10,OBSERVATION 3,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,11,OBSERVATION 1,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,11,OBSERVATION 2,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,11,OBSERVATION 3,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,12,OBSERVATION 1,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,12,OBSERVATION 2,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,12,OBSERVATION 3,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,13,OBSERVATION 1,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,13,OBSERVATION 2,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,13,OBSERVATION 3,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,14,OBSERVATION 1,NO,,,,,,,YES,YES,Heap (Fungu),,1420,1000,** PHOTO **
26-01-35-71,1a89b01a018442de91019f2480210c16,14,OBSERVATION 2,NO,,,,,,,YES,NO,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,14,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,15,OBSERVATION 1,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,15,OBSERVATION 2,NO,,,,,,,NO,,,,,,
26-01-35-71,1a89b01a018442de91019f2480210c16,15,OBSERVATION 3,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,1,OBSERVATION 1,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,1,OBSERVATION 2,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,1,OBSERVATION 3,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,2,OBSERVATION 1,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,2,OBSERVATION 2,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,2,OBSERVATION 3,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,3,OBSERVATION 1,YES,YES,Heap (Fungu),,700,500,,YES,YES,Cup (Kikombe),,1,1000,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,3,OBSERVATION 2,YES,,,,,,,YES,YES,Cup (Kikombe),,1200,1000,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,3,OBSERVATION 3,YES,,,,,,,YES,YES,Heap (Fungu),,350,200,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,4,OBSERVATION 1,YES,YES,Piece (Idadi),,0.2,200,,YES,YES,Heap (Fungu),,200,500,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,4,OBSERVATION 2,YES,,,,,,,YES,YES,Piece (Idadi),,1,100,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,4,OBSERVATION 3,YES,,,,,,,YES,NO,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,5,OBSERVATION 1,YES,YES,Cup (Kikombe),,1.3,1000,** PHOTO **,YES,YES,Heap (Fungu),,700,500,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,5,OBSERVATION 2,YES,,,,,,,YES,YES,Cane (Kopo),,1,1500,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,5,OBSERVATION 3,YES,,,,,,,YES,NO,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,6,OBSERVATION 1,YES,YES,Cup (Kikombe),,1,2000,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,6,OBSERVATION 2,YES,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,6,OBSERVATION 3,YES,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,7,OBSERVATION 1,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,7,OBSERVATION 2,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,7,OBSERVATION 3,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,8,OBSERVATION 1,YES,YES,Piece (Idadi),,0.25,100,,YES,YES,Piece (Idadi),,1,100,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,8,OBSERVATION 2,YES,,,,,,,YES,NO,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,8,OBSERVATION 3,YES,,,,,,,YES,NO,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,9,OBSERVATION 1,NO,,,,,,,YES,YES,Piece (Idadi),,1,500,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,9,OBSERVATION 2,NO,,,,,,,YES,YES,Piece (Idadi),,1,300,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,9,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,10,OBSERVATION 1,NO,,,,,,,YES,YES,Piece (Idadi),,1,10000,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,10,OBSERVATION 2,NO,,,,,,,YES,NO,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,10,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,11,OBSERVATION 1,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,11,OBSERVATION 2,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,11,OBSERVATION 3,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,12,OBSERVATION 1,NO,,,,,,,YES,YES,Piece (Idadi),,1,2000,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,12,OBSERVATION 2,NO,,,,,,,YES,NO,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,12,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,13,OBSERVATION 1,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,13,OBSERVATION 2,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,13,OBSERVATION 3,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,14,OBSERVATION 1,NO,,,,,,,YES,YES,Heap (Fungu),,1500,1000,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,14,OBSERVATION 2,NO,,,,,,,YES,YES,Heap (Fungu),,1200,1000,** PHOTO **
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,14,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,15,OBSERVATION 1,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,15,OBSERVATION 2,NO,,,,,,,NO,,,,,,
27-76-57-67,6084a9b04f664329b70ef497dd86dce1,15,OBSERVATION 3,NO,,,,,,,NO,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,1,OBSERVATION 1,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,1,OBSERVATION 2,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,1,OBSERVATION 3,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,2,OBSERVATION 1,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,2,OBSERVATION 2,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,2,OBSERVATION 3,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,3,OBSERVATION 1,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,3,OBSERVATION 2,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,3,OBSERVATION 3,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,4,OBSERVATION 1,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,4,OBSERVATION 2,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,4,OBSERVATION 3,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,5,OBSERVATION 1,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,5,OBSERVATION 2,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,5,OBSERVATION 3,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,6,OBSERVATION 1,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,6,OBSERVATION 2,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,6,OBSERVATION 3,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,7,OBSERVATION 1,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,7,OBSERVATION 2,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,7,OBSERVATION 3,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,8,OBSERVATION 1,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,8,OBSERVATION 2,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,8,OBSERVATION 3,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,9,OBSERVATION 1,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,9,OBSERVATION 2,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,9,OBSERVATION 3,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,10,OBSERVATION 1,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,10,OBSERVATION 2,NO,,,,,,,,,,,,,
28-24-52-85,990034e809fa48b0b4571f405a4432fc,10,OBSERVATION 3,NO,,,,,,,,,,,,,
